"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428685.351","4581300.382","428593.435","4581099.457","2.146052","41.378249","METRO (L3) - TARRAGONA (C. d'Aragó)-",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K011","Transports i serveis relacionats","Tramvia","427326.837","4585442.198","427234.935","4585241.235","2.129309","41.415431","TRAMVIA BLAU - AV. TIBIDABO (Parc Municipal Font Racó - Tornada)-",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K011","Transports i serveis relacionats","Tramvia","433612.784","4585484.703","433520.824","4585283.738","2.204513","41.416358","TRAMVIA (T5, T6) - SANT MARTÍ DE PROVENÇALS-",10,71,"Sant Martí","Provençals del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429671.428","4582968.673","429579.504","4582767.732","2.157649","41.393362","FGC (L6,L7) - PROVENÇA (C. del Rossellò)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427978.275","4584857.903","427886.367","4584656.945","2.137173","41.410227","FGC (L7) - AVINGUDA DEL TIBIDABO-",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430662.379","4582124.25","430570.445","4581923.317","2.169598","41.385842","FGC (L6,L7) - CATALUNYA (C. de Pelai)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431099.282","4585510.418","431007.345","4585309.453","2.174437","41.416378","METRO (L4) - HOSPITAL DE SANT PAU-GUINARDÓ (C. Sant Quintí)-",7,35,"Horta-Guinardó","el Guinardó",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432560.109","4583149.597","432468.158","4582948.654","2.192179","41.395239","METRO (L4) - BOGATELL-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K011","Transports i serveis relacionats","Tramvia","434479.089","4584807.553","434387.121","4584606.594","2.214952","41.41033","TRAMVIA (T4) - DIAGONAL MAR-",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K010","Transports i serveis relacionats","Telefèric","432181.11","4580710.022","432089.162","4580509.101","2.187919","41.373235","Transbordador del Port - Sant Sebastià-",1,3,"Ciutat Vella","la Barceloneta",,
"K010","Transports i serveis relacionats","Telefèric","430889.298","4580476.289","430797.362","4580275.371","2.1725","41.371019","Transbordador del Port - Miramar-",3,11,"Sants-Montjuïc","el Poble-sec",,
"K008","Transports i serveis relacionats","Estació marítima","431822.551","4580890.252","431730.606","4580689.33","2.183611","41.374828","Terminal Marítima Maremàgnum-",,,,,,
"K008","Transports i serveis relacionats","Estació marítima","431409.179","4580785.638","431317.238","4580584.717","2.178681","41.37385","Estació Marítima DRASSANES-",,,,,,
"K004","Transports i serveis relacionats","Tren a l'aeroport","426100.715","4578674.691","426008.822","4578473.791","2.115466","41.354367","Tren AEROPORT - BELLVITGE-",,,,,,
"K003","Transports i serveis relacionats","RENFE","421504.368","4580310.127","421412.518","4580109.213","2.060314","41.368661","RENFE - ST. JOAN DESPÍ-",,,,,,
"K003","Transports i serveis relacionats","RENFE","432066.693","4593040.907","431974.749","4592839.872","2.185163","41.484284","RENFE - MONTCADA I REIXAC-MANRESA-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","425782.443","4584775.162","425690.555","4584574.205","2.110914","41.409282","FGC - PEU FUNICULAR-",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428440.55","4583604.062","428348.637","4583403.116","2.142852","41.398976","FGC - MUNTANER-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","418558.815","4580405.181","418466.992","4580204.267","2.025086","41.369224","FGC - SANTA COLOMA DE CERVELLÓ-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430691.101","4580889.951","430599.167","4580689.029","2.170083","41.374728","METRO (L3) - PARAL·LEL (Av. de Paral.lel)-",3,11,"Sants-Montjuïc","el Poble-sec",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434101.785","4585916.95","434009.821","4585715.98","2.210317","41.420291","METRO (L4) - BESÒS-",10,70,"Sant Martí","el Besòs i el Maresme",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428676.219","4587108.632","428584.305","4586907.653","2.145257","41.43056","METRO (L3) - MONTBAU (Ronda de Dalt)-",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428670.977","4587140.456","428579.063","4586939.477","2.145191","41.430847","METRO (L3) - MONTBAU-",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429614.14","4587877.779","429522.218","4587676.793","2.156392","41.437571","METRO (L3) - VALLDAURA-",7,43,"Horta-Guinardó","Horta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428351.35","4581626.548","428259.437","4581425.62","2.142019","41.381157","METRO (L3) - SANTS ESTACIÓ (Av. de Josep Tarradellas)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428147.789","4584391.712","428055.879","4584190.758","2.139256","41.406043","FGC (L7) - EL PUTXET-",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428169.942","4584324.675","428078.032","4584123.722","2.139529","41.405442","FGC (L7) - EL PUTXET-",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425691.949","4580178.433","425600.061","4579977.519","2.110396","41.367873","METRO (L1) - FLORIDA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431034.214","4582483.33","430942.277","4582282.393","2.174004","41.389109","METRO (L1) - URQUINAONA (C. Jonqueres)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432823.872","4585318.882","432731.919","4585117.918","2.195092","41.414799","METRO (L2) - BAC DE RODA (Rambla Guipúscoa)-",10,72,"Sant Martí","Sant Martí de Provençals",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432915.531","4585406.352","432823.577","4585205.388","2.196179","41.415594","METRO (L2) - BAC DE RODA (Rambla Guipúscoa)-",10,72,"Sant Martí","Sant Martí de Provençals",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427420.327","4581948.178","427328.423","4581747.247","2.130847","41.38397","METRO (L3) - LES CORTS (C. de Joan Güell)-",4,19,"Les Corts","les Corts",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436120.77","4588126.73","436028.788","4587925.739","2.234241","41.440358","METRO (L10) - GORG-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433656.36","4587672.31","433564.4","4587471.324","2.204794","41.436065","METRO (L9 nord, L10) - BON PASTOR-",9,59,"Sant Andreu","el Bon Pastor",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427798.256","4580997.767","427706.348","4580796.845","2.13548","41.375444","METRO (L5) - PLAÇA DE SANTS-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431045.392","4582311.742","430953.455","4582110.807","2.174157","41.387564","METRO (L4) - URQUINAONA (Via Laietana)-",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429073.967","4586040.71","428982.049","4585839.741","2.150142","41.420977","METRO (L5) - EL COLL / LA TEIXONERA (C. de Batet)-",7,37,"Horta-Guinardó","el Carmel",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430436.253","4583561.609","430344.322","4583360.662","2.166728","41.398769","METRO (L5) - VERDAGUER-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428599.868","4581953.686","428507.953","4581752.755","2.144952","41.384126","METRO (L5) - ENTENÇA (C. d'Entença)-",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429079.099","4584444.249","428987.18","4584243.295","2.150391","41.406599","METRO (L3) - LESSEPS-",6,31,"Gràcia","la Vila de Gràcia",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430536.586","4580947.31","430444.653","4580746.388","2.168228","41.375231","METRO (L2) - PARAL·LEL (Av. de Paral.lel)-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431550.209","4583697.372","431458.267","4583496.424","2.180037","41.400087","METRO (L2) - MONUMENTAL-",2,5,"Eixample","el Fort Pienc",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430119.618","4581557.326","430027.689","4581356.398","2.163172","41.380689","METRO (L2) - SANT ANTONI (C. de Villarroel)-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432483.986","4588542.809","432392.037","4588341.816","2.190665","41.443807","METRO (L1) - TORRAS I BAGES-",9,60,"Sant Andreu","Sant Andreu",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431039.509","4584149.642","430947.572","4583948.69","2.173877","41.404117","METRO (L5) - SAGRADA FAMÍLIA-",2,6,"Eixample","la Sagrada Família",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430274.388","4582876.126","430182.458","4582675.186","2.164871","41.392581","METRO (L3) - PASSEIG DE GRÀCIA (Pg. de Gràcia)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430305.018","4582835.423","430213.088","4582634.483","2.165242","41.392217","METRO (L3) - PASSEIG DE GRÀCIA (C. d'Aragó)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430925.285","4581664.301","430833.349","4581463.372","2.172794","41.381722","METRO (L3) - LICEU (La Rambla)-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430744.588","4580928.433","430652.653","4580727.511","2.170718","41.375079","METRO (L3) - PARAL·LEL-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430239.194","4582848.355","430147.264","4582647.415","2.164453","41.392328","METRO (L3) - PASSEIG DE GRÀCIA (Pg. de Gràcia)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427045.174","4582422.054","426953.274","4582221.119","2.126304","41.388204","METRO (L3) - MARIA CRISTINA-",4,21,"Les Corts","Pedralbes",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424089.76","4580003.467","423997.886","4579802.555","2.091263","41.366148","METRO (L5) - CAN BOIXERES-",,,,,,
